,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,new_addition
176,mcpdotdirect/evm-mcp-server,mcpdotdirect/evm-mcp-server,"Comprehensive blockchain services for 30+ EVM networks, supporting native tokens, ERC20, NFTs, smart contracts,..","['cloud', 'typescript']",finance-and-fintech,https://github.com/mcpdotdirect/evm-mcp-server,https://github.com/mcpdotdirect/evm-mcp-server,MIT,2025-03-08 23:00:04,2025-07-29 17:38:14,2025-07-29 17:38:13,33,1.0,68,1.0,11.0,4.0,2.0,312,2025-05-23 16:54:55,1.2.0,4.0,1.0,1.0,7.0,11,True,2,,,,
177,kimtaeyoon83/mcp-server-youtube-transcript,kimtaeyoon83/mcp-server-youtube-transcript,Fetch YouTube subtitles and transcripts for AI analysis.,"['cloud', 'typescript']",browser-automation,https://github.com/kimtaeyoon83/mcp-server-youtube-transcript,https://github.com/kimtaeyoon83/mcp-server-youtube-transcript,MIT,2024-11-29 04:53:05,2025-08-08 04:32:12,2025-05-09 07:15:45,20,,52,3.0,8.0,7.0,3.0,308,,,,4.0,4.0,6.0,11,True,3,,,,
178,ttommyth/interactive-mcp,ttommyth/interactive-mcp,Enables interactive LLM workflows by adding local user prompts and chat capabilities directly into the MCP loop.,"['linux', 'local', 'macos', 'typescript', 'windows']",other-tools-and-integrations,https://github.com/ttommyth/interactive-mcp,https://github.com/ttommyth/interactive-mcp,MIT,2025-04-25 13:38:04,2025-06-16 14:29:21,2025-06-12 02:34:26,45,3.0,24,1.0,5.0,6.0,9.0,294,2025-06-16 14:29:24,1.10.1,15.0,1.0,1.0,4.0,11,True,2,,,,
179,TencentEdgeOne/edgeone-pages-mcp,TencentEdgeOne/edgeone-pages-mcp,An MCP service for deploying HTML content to EdgeOne Pages and obtaining a publicly accessible URL.,"['cloud', 'typescript']",developer-tools,https://github.com/TencentEdgeOne/edgeone-pages-mcp,https://github.com/TencentEdgeOne/edgeone-pages-mcp,MIT,2025-03-25 02:28:36,2025-08-11 07:18:09,2025-08-11 07:18:04,16,3.0,33,3.0,5.0,4.0,8.0,279,,,,3.0,3.0,,11,True,3,,,,
180,g0t4/mcp-server-commands,g0t4/mcp-server-commands,Run any command with run_command and run_script tools.,"['local', 'typescript']",command-line,https://github.com/g0t4/mcp-server-commands,https://github.com/g0t4/mcp-server-commands,MIT,2024-11-29 02:39:02,2025-06-17 23:28:59,2025-06-17 23:28:42,208,2.0,32,2.0,5.0,1.0,3.0,192,2025-04-30 12:06:46,0.5.0,1.0,,,,11,True,3,,,,
181,biegehydra/BifrostMCP,biegehydra/BifrostMCP,Connect to VSCode ide and use semantic tools like find_usages.,['typescript'],developer-tools,https://github.com/biegehydra/BifrostMCP,https://github.com/biegehydra/BifrostMCP,AGPL-3.0,2025-03-06 06:12:23,2025-07-15 00:36:56,2025-07-15 00:36:56,66,13.0,32,3.0,7.0,6.0,11.0,175,,,,,,5.0,11,True,3,,,,
182,alexei-led/k8s-mcp-server,alexei-led/k8s-mcp-server,"A lightweight yet robust server that empowers AI assistants to securely execute Kubernetes CLI commands (kubectl,..",['python'],cloud-platforms,https://github.com/alexei-led/k8s-mcp-server,https://github.com/alexei-led/k8s-mcp-server,MIT,2025-03-27 16:14:32,2025-04-29 08:56:16,2025-04-29 08:55:12,97,,31,2.0,5.0,2.0,1.0,166,2025-04-16 12:21:46,1.2.0,3.0,,,,11,True,3,,,,
183,lostintangent/gistpad-mcp,lostintangent/gistpad-mcp,"Use GitHub Gists to manage and access your personal knowledge, daily notes, and reusable prompts. This acts as a..","['local', 'typescript']",knowledge-and-memory,https://github.com/lostintangent/gistpad-mcp,https://github.com/lostintangent/gistpad-mcp,MIT,2025-03-12 18:02:16,2025-07-07 17:51:10,2025-07-07 17:51:06,57,11.0,24,2.0,10.0,1.0,19.0,157,,,,,,3.0,11,True,2,,,,
184,fatwang2/search1api-mcp,fatwang2/search1api-mcp,Search via search1api (requires paid API key).,"['cloud', 'typescript']",search-data-extraction,https://github.com/fatwang2/search1api-mcp,https://github.com/fatwang2/search1api-mcp,MIT,2024-11-26 09:03:56,2025-04-06 05:45:22,2025-04-06 05:45:22,65,,34,3.0,7.0,1.0,4.0,153,2025-03-28 13:48:36,0.1.8,5.0,2.0,2.0,2.0,11,True,2,,,,
185,pyroprompts/any-chat-completions-mcp,pyroprompts/any-chat-completions-mcp,"Chat with any other OpenAI SDK Compatible Chat Completions API, like Perplexity, Groq, xAI and more.",[],other-tools-and-integrations,https://github.com/pyroprompts/any-chat-completions-mcp,https://github.com/pyroprompts/any-chat-completions-mcp,MIT,2024-12-02 03:40:01,2025-05-01 02:39:27,2025-05-01 02:39:22,16,,23,,5.0,3.0,,139,2025-05-01 02:33:53,0.1.1,2.0,,,4.0,11,True,2,,,,
186,silenceper/mcp-k8s,silenceper/mcp-k8s,MCP-K8S is an AI-driven Kubernetes resource management tool that allows users to operate any resources in Kubernetes..,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/silenceper/mcp-k8s,https://github.com/silenceper/mcp-k8s,Apache-2.0,2025-04-03 08:56:13,2025-08-15 02:05:48,2025-08-15 02:05:40,56,6.0,24,1.0,18.0,,2.0,123,2025-05-08 11:48:55,1.0.5,6.0,1.0,1.0,5.0,11,True,3,305.0,61.0,,
187,mikechao/brave-search-mcp,mikechao/brave-search-mcp,"Web, Image, News, Video, and Local Point of Interest search capabilities using Braves Search API.","['cloud', 'typescript']",search-data-extraction,https://github.com/mikechao/brave-search-mcp,https://github.com/mikechao/brave-search-mcp,GPL-3.0,2025-04-02 19:15:47,2025-07-29 21:58:37,2025-07-29 21:58:37,165,26.0,16,2.0,4.0,,,79,2025-07-02 21:45:47,0.8.0,6.0,1.0,1.0,3.0,11,True,2,73.0,14.0,,
188,jdubois/azure-cli-mcp,jdubois/azure-cli-mcp,A wrapper around the Azure CLI command line that allows you to talk directly to Azure.,[],cloud-platforms,https://github.com/jdubois/azure-cli-mcp,https://github.com/jdubois/azure-cli-mcp,MIT,2025-03-28 16:51:51,2025-08-27 15:06:09,2025-08-27 15:05:06,98,10.0,15,2.0,6.0,,2.0,78,2025-08-27 14:59:02,0.2.0,15.0,,,5.0,11,True,3,121.0,20.0,,
189,hustcc/mcp-echarts,hustcc/mcp-echarts,Generate visual charts using Apache ECharts with AI MCP dynamically.,"['local', 'typescript']",customer-data-platforms,https://github.com/hustcc/mcp-echarts,https://github.com/hustcc/mcp-echarts,MIT,2025-07-10 01:29:54,2025-08-22 00:50:43,2025-08-22 00:49:24,20,20.0,14,3.0,17.0,,9.0,73,2025-08-22 00:50:43,0.6.1,7.0,,,8.0,11,True,2,,,,
190,aliyun/alibaba-cloud-ops-mcp-server,aliyun/alibaba-cloud-ops-mcp-server,"A MCP server that enables AI assistants to operation resources on Alibaba Cloud, supporting ECS, Cloud Monitor, OOS..","['cloud', 'official', 'python']",cloud-platforms,https://github.com/aliyun/alibaba-cloud-ops-mcp-server,https://github.com/aliyun/alibaba-cloud-ops-mcp-server,Apache-2.0,2025-04-17 06:17:10,2025-08-21 01:31:18,2025-08-19 11:24:53,82,22.0,19,3.0,47.0,,2.0,72,2025-06-25 12:15:40,0.9.1,4.0,1.0,1.0,4.0,11,True,3,,,,
191,seekrays/mcp-monitor,seekrays/mcp-monitor,A system monitoring tool that exposes system metrics via the Model Context Protocol (MCP). This tool allows LLMs to..,"['go', 'local']",monitoring,https://github.com/seekrays/mcp-monitor,https://github.com/seekrays/mcp-monitor,Apache-2.0,2025-03-19 06:05:52,2025-08-02 15:13:23,2025-08-02 15:13:19,20,11.0,15,2.0,5.0,,,65,2025-08-02 14:56:47,0.0.2,2.0,,,5.0,11,True,3,74.0,12.0,,
192,CircleCI-Public/mcp-server-circleci,CircleCI-Public/mcp-server-circleci,Enable AI Agents to fix build failures from CircleCI.,"['cloud', 'typescript']",developer-tools,https://github.com/CircleCI-Public/mcp-server-circleci,https://github.com/CircleCI-Public/mcp-server-circleci,,2025-03-26 18:31:55,2025-08-12 14:29:57,2025-08-12 14:29:57,268,95.0,35,11.0,113.0,7.0,5.0,63,,,,2.0,2.0,18.0,11,True,3,,,,
193,rishijatia/fantasy-pl-mcp,rishijatia/fantasy-pl-mcp,An MCP server for real-time Fantasy Premier League data and analysis tools.,"['cloud', 'python']",gaming,https://github.com/rishijatia/fantasy-pl-mcp,https://github.com/rishijatia/fantasy-pl-mcp,MIT,2025-03-14 18:53:28,2025-08-15 21:06:27,2025-08-15 21:06:27,47,10.0,17,1.0,7.0,,5.0,55,2025-07-31 22:33:09,0.1.6,6.0,1.0,1.0,2.0,11,True,3,,,,
194,lfnovo/content-core,lfnovo/content-core,"Extract content from URLs, documents, videos, and audio files using intelligent auto-engine selection. Supports web..","['local', 'python']",search-data-extraction,https://github.com/lfnovo/content-core,https://github.com/lfnovo/content-core,MIT,2025-04-14 19:07:37,2025-08-27 11:23:23,2025-08-27 11:23:15,96,54.0,11,2.0,8.0,2.0,1.0,54,2025-07-22 10:19:26,1.3.0,4.0,9.0,9.0,2.0,11,True,2,,,,
195,mahdin75/gis-mcp,mahdin75/gis-mcp,A Model Context Protocol (MCP) server implementation that connects Large Language Models (LLMs) to GIS operations..,['local'],location-services,https://github.com/mahdin75/gis-mcp,https://github.com/mahdin75/gis-mcp,MIT,2025-05-07 14:21:57,2025-09-03 14:59:16,2025-09-03 14:58:44,145,124.0,14,2.0,11.0,1.0,2.0,53,2025-09-03 13:37:12,0.8.0,8.0,,,8.0,11,True,1,,,,
196,narumiruna/yfinance-mcp,narumiruna/yfinance-mcp,An MCP server that uses yfinance to obtain information from Yahoo Finance.,"['cloud', 'python']",finance-and-fintech,https://github.com/narumiruna/yfinance-mcp,https://github.com/narumiruna/yfinance-mcp,MIT,2025-03-30 11:35:19,2025-09-07 07:58:13,2025-09-07 07:58:11,150,47.0,19,1.0,40.0,,,51,,,,,,3.0,11,True,2,,,,True
197,smithery-ai/mcp-obsidian,smithery-ai/mcp-obsidian,This is a connector to allow Claude Desktop (or any MCP client) to read and search any directory containing Markdown..,"['local', 'typescript']",other-tools-and-integrations,https://github.com/smithery-ai/mcp-obsidian,https://github.com/smithery-ai/mcp-obsidian,AGPL-3.0,2024-11-29 05:29:29,2025-08-15 12:22:42,2025-08-15 12:22:39,19,6.0,74,9.0,6.0,15.0,11.0,1102,,,,,,6.0,10,True,3,,,,
198,jae-jae/fetcher-mcp,jae-jae/fetcher-mcp,"MCP server for fetching web page content using Playwright headless browser, supporting Javascript rendering and..","['local', 'typescript']",search-data-extraction,https://github.com/jae-jae/fetcher-mcp,https://github.com/jae-jae/fetcher-mcp,MIT,2025-03-19 10:54:49,2025-06-26 07:18:38,2025-06-26 07:18:30,82,3.0,64,5.0,6.0,2.0,9.0,851,,,,,,3.0,10,True,2,,,,
199,anaisbetts/mcp-youtube,anaisbetts/mcp-youtube,Fetch YouTube subtitles.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/anaisbetts/mcp-youtube,https://github.com/anaisbetts/mcp-youtube,MIT,2024-11-19 18:41:07,2025-03-20 17:21:01,2025-03-20 17:17:38,14,,46,5.0,9.0,6.0,3.0,437,2025-03-20 17:21:01,0.6.0,1.0,,,3.0,10,True,3,,,,
200,nwiizo/tfmcp,nwiizo/tfmcp,"A Terraform MCP server allowing AI assistants to manage and operate Terraform environments, enabling reading..","['local', 'rust']",cloud-platforms,https://github.com/nwiizo/tfmcp,https://github.com/nwiizo/tfmcp,MIT,2025-03-08 14:10:29,2025-06-14 02:38:30,2025-06-14 02:38:17,44,1.0,22,7.0,4.0,2.0,4.0,342,2025-06-14 02:38:59,0.1.5,1.0,,,2.0,10,True,3,,,-2.0,
201,r-huijts/xcode-mcp-server,r-huijts/xcode-mcp-server,"Xcode integration for project management, file operations, and build automation.","['local', 'macos', 'typescript']",developer-tools,https://github.com/r-huijts/xcode-mcp-server,https://github.com/r-huijts/xcode-mcp-server,MIT,2025-01-16 12:15:47,2025-08-26 08:43:02,2025-08-26 08:43:02,72,4.0,20,4.0,7.0,,5.0,314,,,,,,3.0,10,True,3,,,,
202,CheMiguel23/MemoryMesh,CheMiguel23/MemoryMesh,Enhanced graph-based memory with a focus on AI role-play and story generation.,"['local', 'typescript']",knowledge-and-memory,https://github.com/CheMiguel23/MemoryMesh,https://github.com/CheMiguel23/MemoryMesh,MIT,2024-12-06 00:50:19,2025-01-29 00:18:55,2025-01-29 00:18:55,90,,39,4.0,28.0,3.0,3.0,297,,,,,,3.0,10,True,2,,,,
203,mamertofabian/mcp-everything-search,mamertofabian/mcp-everything-search,Fast Windows file search using Everything SDK.,"['local', 'python', 'windows']",file-systems,https://github.com/mamertofabian/mcp-everything-search,https://github.com/mamertofabian/mcp-everything-search,MIT,2024-12-14 14:46:46,2025-01-07 23:13:29,2025-01-07 23:13:29,26,,29,4.0,12.0,8.0,1.0,237,2024-12-19 07:45:10,0.2.1,2.0,,,2.0,10,True,3,80.0,8.0,,
204,open-strategy-partners/osp_marketing_tools,open-strategy-partners/osp_marketing_tools,"A suite of marketing tools from Open Strategy Partners including writing style, editing codes, and product marketing..","['local', 'python']",marketing,https://github.com/open-strategy-partners/osp_marketing_tools,https://github.com/open-strategy-partners/osp_marketing_tools,CC-BY-SA-4.0,2025-01-16 14:43:32,2025-04-23 11:40:18,2025-04-23 11:40:17,81,,35,3.0,5.0,1.0,,226,,,,,,5.0,10,True,3,,,,
205,burningion/video-editing-mcp,burningion/video-editing-mcp,"Add, Analyze, Search, and Generate Video Edits from your Video Jungle Collection.",['python'],art-and-culture,https://github.com/burningion/video-editing-mcp,https://github.com/burningion/video-editing-mcp,,2024-12-03 17:02:20,2025-08-31 02:30:11,2025-08-31 02:30:07,176,14.0,26,1.0,6.0,2.0,,210,,,,,,3.0,10,True,2,,,,
206,zilliztech/mcp-server-milvus,zilliztech/mcp-server-milvus,"MCP Server for Milvus / Zilliz, making it possible to interact with your database.","['cloud', 'local', 'python']",databases,https://github.com/zilliztech/mcp-server-milvus,https://github.com/zilliztech/mcp-server-milvus,Apache-2.0,2025-03-06 02:10:40,2025-06-05 12:59:48,2025-06-05 12:59:30,30,,46,4.0,30.0,10.0,5.0,173,,,,,,7.0,10,True,3,,,,
207,sunriseapps/imagesorcery-mcp,sunriseapps/imagesorcery-mcp,ComputerVision-based sorcery of image recognition and editing tools for AI assistants.,"['linux', 'local', 'macos', 'python', 'windows']",multimedia-process,https://github.com/sunriseapps/imagesorcery-mcp,https://github.com/sunriseapps/imagesorcery-mcp,MIT,2025-05-12 13:14:08,2025-08-24 19:54:53,2025-08-24 16:52:47,167,50.0,18,2.0,4.0,1.0,3.0,169,,,,,,2.0,10,True,1,,,,
208,andybrandt/mcp-simple-arxiv,andybrandt/mcp-simple-arxiv,MCP for LLM to search and read papers from arXiv.,"['cloud', 'python']",search-data-extraction,https://github.com/andybrandt/mcp-simple-arxiv,https://github.com/andybrandt/mcp-simple-arxiv,MIT,2024-12-07 07:52:32,2025-09-07 20:32:56,2025-09-07 20:32:56,26,7.0,18,1.0,5.0,1.0,,148,,,,26.0,26.0,6.0,10,True,2,,,,
209,delano/postman-mcp-server,delano/postman-mcp-server,Interact with Postman API.,"['cloud', 'typescript']",developer-tools,https://github.com/delano/postman-mcp-server,https://github.com/delano/postman-mcp-server,MIT,2024-12-14 06:36:19,2025-07-24 18:29:50,2025-07-24 17:55:50,102,5.0,27,3.0,13.0,4.0,2.0,130,2024-12-19 17:10:09,0.2.0,1.0,,,4.0,10,True,3,,,,
210,LucasHild/mcp-server-bigquery,LucasHild/mcp-server-bigquery,BigQuery database integration with schema inspection and query capabilities.,"['cloud', 'python']",databases,https://github.com/LucasHild/mcp-server-bigquery,https://github.com/LucasHild/mcp-server-bigquery,MIT,2024-12-03 18:09:19,2025-05-30 06:31:33,2025-05-30 06:27:53,21,,31,2.0,13.0,2.0,7.0,118,2025-05-30 06:31:33,0.3.1,1.0,,,5.0,10,True,3,,,,
211,PostHog/mcp,PostHog/mcp,"An MCP server for interacting with PostHog analytics, feature flags, error tracking and more.","['cloud', 'official', 'typescript']",developer-tools,https://github.com/PostHog/mcp,https://github.com/PostHog/mcp,MIT,2025-05-14 18:59:03,2025-09-05 23:13:25,2025-09-05 11:40:15,140,62.0,13,12.0,100.0,10.0,12.0,118,,,,,,9.0,10,True,3,,,,
212,sammcj/mcp-package-version,sammcj/mcp-package-version,An MCP Server to help LLMs suggest the latest stable package versions when writing code.,"['local', 'typescript']",developer-tools,https://github.com/sammcj/mcp-package-version,https://github.com/sammcj/mcp-package-version,MIT,2024-12-16 06:07:05,2025-05-14 02:25:48,2025-05-14 02:25:38,82,,22,1.0,21.0,2.0,2.0,113,2025-05-14 02:26:43,2.0.30,37.0,1.0,1.0,5.0,10,True,3,48.0,5.0,,
213,ariadng/metatrader-mcp-server,ariadng/metatrader-mcp-server,Enable AI LLMs to execute trades using MetaTrader 5 platform.,"['local', 'python', 'windows']",finance-and-fintech,https://github.com/ariadng/metatrader-mcp-server,https://github.com/ariadng/metatrader-mcp-server,MIT,2025-04-10 09:15:15,2025-05-23 09:52:03,2025-05-23 09:52:03,121,,25,7.0,5.0,2.0,6.0,92,2025-04-23 18:25:00,0.2.3,2.0,,,2.0,10,True,2,23.0,4.0,,
214,VeriTeknik/pluggedin-mcp-proxy,VeriTeknik/pluggedin-mcp-proxy,A comprehensive proxy server that combines multiple MCP servers into a single interface with extensive visibility..,"['local', 'typescript']",aggregators,https://github.com/VeriTeknik/pluggedin-mcp-proxy,https://github.com/VeriTeknik/pluggedin-mcp-proxy,Apache-2.0,2025-04-07 12:26:50,2025-09-06 13:12:25,2025-09-04 23:12:08,181,62.0,16,1.0,1.0,,,88,,,,,,4.0,10,True,3,,,,
215,fosdickio/binary_ninja_mcp,fosdickio/binary_ninja_mcp,"A Binary Ninja plugin, MCP server, and bridge that seamlessly integrates Binary Ninja with your favorite MCP client...","['linux', 'local', 'macos', 'python', 'windows']",security,https://github.com/fosdickio/binary_ninja_mcp,https://github.com/fosdickio/binary_ninja_mcp,GPL-3.0,2025-03-28 22:07:55,2025-05-16 18:54:24,2025-05-16 18:53:14,32,,25,2.0,6.0,7.0,11.0,84,2025-05-16 18:54:24,0.2.7,9.0,,,4.0,10,True,3,,,,
216,ragieai/ragie-mcp-server,ragieai/ragie-mcp-server,"Retrieve context from your Ragie (RAG) knowledge base connected to integrations like Google Drive, Notion, JIRA and..","['cloud', 'typescript']",knowledge-and-memory,https://github.com/ragieai/ragie-mcp-server,https://github.com/ragieai/ragie-mcp-server,MIT,2025-02-28 00:23:00,2025-06-10 01:31:46,2025-05-20 12:43:08,33,,16,3.0,4.0,,,72,2025-05-20 12:49:02,1.0.0,1.0,,,3.0,10,True,2,,,,
217,lamemind/mcp-server-multiverse,lamemind/mcp-server-multiverse,A middleware server that enables multiple isolated instances of the same MCP servers to coexist independently with..,"['local', 'typescript']",developer-tools,https://github.com/lamemind/mcp-server-multiverse,https://github.com/lamemind/mcp-server-multiverse,MIT,2025-01-29 15:22:06,2025-06-04 21:32:11,2025-06-04 21:31:42,58,,13,4.0,4.0,2.0,4.0,71,2025-05-29 06:19:18,1.1.4,1.0,,,,10,True,3,,,,
218,pulumi/mcp-server,pulumi/mcp-server,MCP server for interacting with Pulumi using the Pulumi Automation API and Pulumi Cloud API. Enables MCP clients to..,"['local', 'official', 'typescript']",cloud-platforms,https://github.com/pulumi/mcp-server,https://github.com/pulumi/mcp-server,Apache-2.0,2025-04-03 17:46:47,2025-09-03 16:15:03,2025-08-22 18:05:33,89,57.0,14,12.0,46.0,7.0,8.0,63,,,,1.0,1.0,9.0,10,True,3,,,,
219,zcaceres/fetch-mcp,zcaceres/fetch-mcp,"An MCP server to flexibly fetch JSON, text, and HTML data.","['local', 'typescript']",developer-tools,https://github.com/zcaceres/fetch-mcp,https://github.com/zcaceres/fetch-mcp,MIT,2024-12-18 01:05:17,2025-09-02 16:29:10,2025-09-02 16:29:10,15,4.0,94,2.0,6.0,4.0,10.0,585,,,,,,5.0,9,True,3,,,,
220,caol64/wenyan-mcp,caol64/wenyan-mcp,"Wenyan MCP Server, which lets AI automatically format Markdown articles and publish them to WeChat GZH.","['linux', 'local', 'macos', 'typescript', 'windows']",other-tools-and-integrations,https://github.com/caol64/wenyan-mcp,https://github.com/caol64/wenyan-mcp,Apache-2.0,2025-06-02 23:54:09,2025-09-05 06:59:59,2025-09-05 06:57:06,17,12.0,69,4.0,1.0,21.0,1.0,539,,,,,,,9,True,3,,,,
221,automation-ai-labs/mcp-link,automation-ai-labs/mcp-link,Seamlessly Integrate Any API with AI Agents (with OpenAPI Schema).,"['go', 'local']",developer-tools,https://github.com/automation-ai-labs/mcp-link,https://github.com/automation-ai-labs/mcp-link,MIT,2025-03-29 06:30:31,2025-04-03 15:48:57,2025-04-03 15:48:53,7,,62,6.0,3.0,6.0,3.0,529,,,,,,,9,True,3,,,,
222,abhiemj/manim-mcp-server,abhiemj/manim-mcp-server,A local MCP server that generates animations using Manim.,"['linux', 'local', 'python', 'windows']",art-and-culture,https://github.com/abhiemj/manim-mcp-server,https://github.com/abhiemj/manim-mcp-server,MIT,2025-03-31 05:17:21,2025-05-19 17:12:31,2025-05-19 17:12:31,11,,48,3.0,7.0,2.0,,459,,,,,,,9,True,2,,,,
223,tevonsb/homeassistant-mcp,tevonsb/homeassistant-mcp,"Access Home Assistant data and control devices (lights, switches, thermostats, etc).","['local', 'typescript']",other-tools-and-integrations,https://github.com/tevonsb/homeassistant-mcp,https://github.com/tevonsb/homeassistant-mcp,Apache-2.0,2024-12-12 06:30:27,2025-02-01 04:56:35,2025-02-01 04:56:35,59,,35,11.0,5.0,12.0,1.0,409,,,,,,3.0,9,True,3,,,,
224,adhikasp/mcp-git-ingest,adhikasp/mcp-git-ingest,Read and analyze GitHub repositories with your LLM.,"['local', 'python']",version-control,https://github.com/adhikasp/mcp-git-ingest,https://github.com/adhikasp/mcp-git-ingest,MIT,2024-12-15 06:36:38,2025-01-26 10:32:13,2025-01-26 10:32:13,13,,38,3.0,6.0,7.0,,273,,,,,,3.0,9,True,3,,,,
225,zueai/mcp-manager,zueai/mcp-manager,Simple Web UI to install and manage MCP servers for Claude Desktop App.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/zueai/mcp-manager,https://github.com/zueai/mcp-manager,MIT,2024-12-08 10:14:09,2024-12-21 17:55:18,2024-12-21 17:55:16,76,,40,5.0,5.0,1.0,,265,,,,,,2.0,9,True,3,,,,
226,hannesrudolph/mcp-ragdocs,hannesrudolph/mcp-ragdocs,"An MCP server implementation that provides tools for retrieving and processing documentation through vector search,..","['local', 'python']",knowledge-and-memory,https://github.com/hannesrudolph/mcp-ragdocs,https://github.com/hannesrudolph/mcp-ragdocs,MIT,2024-12-13 22:40:03,2025-07-18 06:59:53,2025-07-18 06:59:53,16,1.0,27,4.0,4.0,,,226,,,,1.0,1.0,4.0,9,True,3,,,,
227,isaacphi/mcp-gdrive,isaacphi/mcp-gdrive,Model Context Protocol (MCP) Server for reading from Google Drive and editing Google Sheets.,"['cloud', 'typescript']",file-systems,https://github.com/isaacphi/mcp-gdrive,https://github.com/isaacphi/mcp-gdrive,MIT,2024-12-13 23:49:36,2025-05-07 14:03:09,2025-05-07 14:03:09,11,,61,2.0,9.0,6.0,3.0,188,,,,5.0,5.0,3.0,9,True,3,,,,
228,BurtTheCoder/mcp-maigret,BurtTheCoder/mcp-maigret,"MCP server for maigret, a powerful OSINT tool that collects user account information from various public sources. This..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-maigret,https://github.com/BurtTheCoder/mcp-maigret,MIT,2024-12-13 05:10:16,2025-03-03 06:58:15,2025-03-03 06:58:14,34,,28,1.0,6.0,2.0,,183,,,,1.0,1.0,5.0,9,True,3,,,,
229,kagisearch/kagimcp,kagisearch/kagimcp,Official Kagi Search MCP Server.,"['cloud', 'typescript']",search-data-extraction,https://github.com/kagisearch/kagimcp,https://github.com/kagisearch/kagimcp,MIT,2024-12-13 02:41:16,2025-07-28 14:55:10,2025-07-28 14:55:10,30,1.0,18,9.0,6.0,,6.0,178,,,,,,4.0,9,True,3,,,,
230,QuantGeekDev/mongo-mcp,QuantGeekDev/mongo-mcp,MongoDB integration that enables LLMs to interact directly with databases.,"['local', 'typescript']",databases,https://github.com/QuantGeekDev/mongo-mcp,https://github.com/QuantGeekDev/mongo-mcp,MIT,2024-12-05 23:12:54,2025-03-15 23:32:51,2025-03-15 23:32:51,24,,30,4.0,7.0,9.0,,167,,,,2.0,2.0,2.0,9,True,3,,,,
231,comet-ml/opik-mcp,comet-ml/opik-mcp,"Use natural language to explore LLM observability, traces, and monitoring data captured by Opik.","['cloud', 'local', 'official', 'typescript']",developer-tools,https://github.com/comet-ml/opik-mcp,https://github.com/comet-ml/opik-mcp,Apache-2.0,2025-03-11 16:31:03,2025-06-24 15:58:45,2025-06-24 15:58:39,42,2.0,22,5.0,7.0,,,165,,,,,,6.0,9,True,3,,,,
232,carterlasalle/mac_messages_mcp,carterlasalle/mac_messages_mcp,"An MCP server that securely interfaces with your iMessage database via the Model Context Protocol (MCP), allowing LLMs..","['local', 'macos']",communication,https://github.com/carterlasalle/mac_messages_mcp,https://github.com/carterlasalle/mac_messages_mcp,MIT,2025-03-13 04:24:07,2025-06-28 16:31:21,2025-06-28 16:31:20,55,15.0,17,2.0,9.0,3.0,3.0,163,,,,,,4.0,9,True,3,,,,
233,cantian-ai/bazi-mcp,cantian-ai/bazi-mcp,Provides comprehensive and accurate Bazi (Chinese Astrology) charting and analysis.,"['cloud', 'local', 'macos', 'typescript', 'windows']",art-and-culture,https://github.com/cantian-ai/bazi-mcp,https://github.com/cantian-ai/bazi-mcp,ISC,2025-04-27 06:48:50,2025-09-02 03:03:54,2025-09-02 03:03:49,43,6.0,47,4.0,5.0,1.0,1.0,159,,,,,,5.0,9,True,2,,,,
234,MladenSU/cli-mcp-server,MladenSU/cli-mcp-server,Command line interface with secure execution and customizable security policies.,"['local', 'python']",command-line,https://github.com/MladenSU/cli-mcp-server,https://github.com/MladenSU/cli-mcp-server,MIT,2024-12-08 23:01:54,2025-07-04 21:02:36,2025-07-04 21:02:07,30,1.0,22,4.0,5.0,4.0,3.0,142,,,,1.0,1.0,4.0,9,True,3,,,,
235,r-huijts/strava-mcp,r-huijts/strava-mcp,"A Model Context Protocol (MCP) server that connects to Strava API, providing tools to access Strava data through LLMs.","['cloud', 'typescript']",sports,https://github.com/r-huijts/strava-mcp,https://github.com/r-huijts/strava-mcp,MIT,2025-04-06 14:02:48,2025-08-26 08:41:50,2025-08-26 08:41:50,45,10.0,16,5.0,9.0,3.0,3.0,134,,,,,,9.0,9,True,1,,,,
236,OpenDataMCP/OpenDataMCP,OpenDataMCP/OpenDataMCP,Connect any Open Data to any LLM with Model Context Protocol.,"['cloud', 'python']",customer-data-platforms,https://github.com/OpenDataMCP/OpenDataMCP,https://github.com/OpenDataMCP/OpenDataMCP,MIT,2024-11-30 17:57:40,2024-12-20 17:37:45,2024-12-20 17:37:45,70,,17,4.0,8.0,3.0,2.0,133,2024-12-02 06:50:42,0.1.28,23.0,,,,9,True,3,38.0,3.0,,
