,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,new_addition
252,OctagonAI/octagon-mcp-server,OctagonAI/octagon-mcp-server,Octagon AI Agents to integrate private and public market data.,"['cloud', 'python']",finance-and-fintech,https://github.com/OctagonAI/octagon-mcp-server,https://github.com/OctagonAI/octagon-mcp-server,MIT,2025-03-12 22:40:51,2025-07-21 16:13:31,2025-07-21 16:13:31,108,11.0,9,1.0,6.0,1.0,,62,,,,,,4.0,8,True,2,,,,
253,heurist-network/heurist-mesh-mcp-server,heurist-network/heurist-mesh-mcp-server,"Access specialized web3 AI agents for blockchain analysis, smart contract security auditing, token metrics evaluation,..","['cloud', 'local', 'official', 'python']",finance-and-fintech,https://github.com/heurist-network/heurist-mesh-mcp-server,https://github.com/heurist-network/heurist-mesh-mcp-server,MIT,2025-03-14 03:31:31,2025-08-11 09:00:29,2025-05-06 06:36:24,21,,15,3.0,4.0,3.0,,56,,,,,,5.0,8,True,2,,,,
254,ztxtxwd/open-feishu-mcp-server,ztxtxwd/open-feishu-mcp-server,"A Model Context Protocol (MCP) server with built-in Feishu OAuth authentication, supporting remote connections and..","['cloud', 'local', 'typescript']",communication,https://github.com/ztxtxwd/open-feishu-mcp-server,https://github.com/ztxtxwd/open-feishu-mcp-server,MIT,2025-05-18 13:58:21,2025-08-05 16:02:16,2025-08-05 16:02:05,94,86.0,6,2.0,11.0,7.0,15.0,55,,,,,,2.0,8,True,3,,,,
255,apinetwork/piapi-mcp-server,apinetwork/piapi-mcp-server,PiAPI MCP server makes users able to generate media content with Midjourney/Flux/Kling/Hunyuan/Udio/Trellis directly..,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/apinetwork/piapi-mcp-server,https://github.com/apinetwork/piapi-mcp-server,MIT,2024-12-26 10:46:39,2025-08-15 09:43:50,2025-08-15 09:43:50,26,3.0,18,2.0,19.0,2.0,,53,,,,,,5.0,8,True,3,,,,
256,kopfrechner/gitlab-mr-mcp,kopfrechner/gitlab-mr-mcp,Interact seamlessly with issues and merge requests of your GitLab projects.,"['cloud', 'typescript']",version-control,https://github.com/kopfrechner/gitlab-mr-mcp,https://github.com/kopfrechner/gitlab-mr-mcp,MIT,2025-03-24 20:02:10,2025-08-12 08:35:09,2025-08-09 07:31:26,77,25.0,16,1.0,34.0,2.0,5.0,52,,,,,,8.0,8,True,3,,,,
257,NON906/omniparser-autogui-mcp,NON906/omniparser-autogui-mcp,Automatic operation of on-screen GUI.,['python'],other-tools-and-integrations,https://github.com/NON906/omniparser-autogui-mcp,https://github.com/NON906/omniparser-autogui-mcp,MIT,2025-02-26 06:38:10,2025-03-02 01:53:48,2025-03-02 01:53:34,24,,10,4.0,2.0,1.0,,52,,,,,,,8,True,3,,,,
258,chatmcp/mcp-server-chatsum,chatmcp/mcp-server-chatsum,Query and summarize your chat messages with AI prompts.,[],knowledge-and-memory,https://github.com/chatmcp/mcp-server-chatsum,https://github.com/chatmcp/mcp-server-chatsum,,2024-12-03 16:08:19,2024-12-04 02:58:20,2024-12-04 02:58:15,3,,98,10.0,2.0,5.0,,1011,,,,,,,7,True,3,,,,
259,mem0ai/mem0-mcp,mem0ai/mem0-mcp,"A Model Context Protocol server for Mem0 that helps manage coding preferences and patterns, providing tools for..","['local', 'python']",knowledge-and-memory,https://github.com/mem0ai/mem0-mcp,https://github.com/mem0ai/mem0-mcp,,2025-02-18 08:35:49,2025-05-17 22:21:56,2025-05-12 17:03:40,20,,85,4.0,10.0,4.0,,429,,,,,,4.0,7,True,3,,,,
260,recursechat/mcp-server-apple-shortcuts,recursechat/mcp-server-apple-shortcuts,An MCP Server Integration with Apple Shortcuts.,"['local', 'macos', 'typescript']",browser-automation,https://github.com/recursechat/mcp-server-apple-shortcuts,https://github.com/recursechat/mcp-server-apple-shortcuts,Apache-2.0,2024-12-11 20:32:57,2024-12-22 03:27:15,2024-12-22 03:27:15,12,,21,3.0,2.0,2.0,1.0,231,,,,,,2.0,7,True,3,,,,
261,jae-jae/g-search-mcp,jae-jae/g-search-mcp,A powerful MCP server for Google search that enables parallel searching with multiple keywords simultaneously.,"['local', 'typescript']",search-data-extraction,https://github.com/jae-jae/g-search-mcp,https://github.com/jae-jae/g-search-mcp,MIT,2025-03-26 07:41:30,2025-06-14 15:46:10,2025-06-14 15:46:00,16,1.0,17,3.0,3.0,2.0,3.0,193,,,,,,,7,True,3,,,,
262,YuChenSSR/mindmap-mcp-server,YuChenSSR/mindmap-mcp-server,A Model Context Protocol (MCP) server for generating a beautiful interactive mindmap.,"['local', 'python']",developer-tools,https://github.com/YuChenSSR/mindmap-mcp-server,https://github.com/YuChenSSR/mindmap-mcp-server,MIT,2025-03-19 12:05:58,2025-05-20 12:49:06,2025-05-20 12:48:52,27,3.0,15,1.0,1.0,2.0,3.0,177,,,,1.0,1.0,,7,True,3,,,,
263,hellokaton/unsplash-mcp-server,hellokaton/unsplash-mcp-server,A MCP server for Unsplash image search.,"['cloud', 'python']",search-data-extraction,https://github.com/hellokaton/unsplash-mcp-server,https://github.com/hellokaton/unsplash-mcp-server,MIT,2025-03-18 08:42:50,2025-07-07 13:53:35,2025-07-07 13:53:35,22,1.0,17,1.0,4.0,,6.0,160,,,,,,3.0,7,True,3,,,,
264,aliyun/alibabacloud-tablestore-mcp-server,aliyun/alibabacloud-tablestore-mcp-server,"MCP service for Tablestore, features include adding documents, semantic search for documents based on vectors and..","['cloud', 'java', 'python']",databases,https://github.com/aliyun/alibabacloud-tablestore-mcp-server,https://github.com/aliyun/alibabacloud-tablestore-mcp-server,Apache-2.0,2025-03-19 03:10:51,2025-04-28 08:20:15,2025-04-28 08:19:40,19,,35,4.0,,,5.0,143,,,,,,,7,True,3,,,,
265,sirmews/mcp-pinecone,sirmews/mcp-pinecone,Pinecone integration with vector search capabilities.,"['cloud', 'python']",databases,https://github.com/sirmews/mcp-pinecone,https://github.com/sirmews/mcp-pinecone,MIT,2024-12-08 04:53:27,2025-01-31 08:20:22,2025-01-31 08:20:21,56,,28,1.0,5.0,4.0,,140,,,,,,2.0,7,True,3,,,,
266,securityfortech/secops-mcp,securityfortech/secops-mcp,All-in-one security testing toolbox that brings together popular open source tools through a single MCP interface...,"['local', 'python']",security,https://github.com/securityfortech/secops-mcp,https://github.com/securityfortech/secops-mcp,MIT,2025-03-28 10:26:05,2025-07-07 18:08:40,2025-07-07 18:08:40,9,3.0,17,3.0,4.0,3.0,,131,,,,,,3.0,7,True,3,,,,
267,f4ww4z/mcp-mysql-server,f4ww4z/mcp-mysql-server,Node.js-based MySQL database integration that provides secure MySQL database operations.,"['local', 'typescript']",databases,https://github.com/f4ww4z/mcp-mysql-server,https://github.com/f4ww4z/mcp-mysql-server,MIT,2024-12-13 09:39:28,2025-05-03 02:58:09,2025-05-03 02:58:09,19,,23,1.0,10.0,8.0,3.0,98,,,,,,7.0,7,True,3,,,,
268,roychri/mcp-server-asana,roychri/mcp-server-asana,This Model Context Protocol server implementation of Asana allows you to talk to Asana API from MCP Client such as..,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/roychri/mcp-server-asana,https://github.com/roychri/mcp-server-asana,MIT,2024-12-04 23:23:56,2025-05-21 22:57:22,2025-05-21 22:57:22,61,2.0,31,2.0,12.0,8.0,9.0,96,,,,,,5.0,7,True,3,,,,
269,doggybee/mcp-server-ccxt,doggybee/mcp-server-ccxt,An MCP server for accessing real-time crypto market data and trading via 20+ exchanges using the CCXT library...,"['cloud', 'typescript']",finance-and-fintech,https://github.com/doggybee/mcp-server-ccxt,https://github.com/doggybee/mcp-server-ccxt,MIT,2025-03-30 04:44:33,2025-06-03 03:55:44,2025-06-03 03:51:06,61,2.0,14,1.0,4.0,1.0,1.0,95,2025-04-01 05:28:10,1.2.1,1.0,1.0,1.0,4.0,7,True,3,,,,
270,ChronulusAI/chronulus-mcp,ChronulusAI/chronulus-mcp,Predict anything with Chronulus AI forecasting and prediction agents.,"['cloud', 'python']",data-science-tools,https://github.com/ChronulusAI/chronulus-mcp,https://github.com/ChronulusAI/chronulus-mcp,MIT,2025-02-16 03:33:30,2025-07-19 14:35:19,2025-04-23 16:29:07,4,,16,2.0,3.0,1.0,,94,,,,,,,7,True,3,,,,
271,QuantGeekDev/coincap-mcp,QuantGeekDev/coincap-mcp,"Real-time cryptocurrency market data integration using CoinCaps public API, providing access to crypto prices and..","['cloud', 'typescript']",finance-and-fintech,https://github.com/QuantGeekDev/coincap-mcp,https://github.com/QuantGeekDev/coincap-mcp,MIT,2024-12-08 20:38:43,2025-01-30 16:30:02,2025-01-30 16:30:02,31,,21,2.0,6.0,1.0,,81,,,,2.0,2.0,2.0,7,True,3,,,,
272,omni-mcp/isaac-sim-mcp,omni-mcp/isaac-sim-mcp,"A MCP Server and an extension enables natural language control of NVIDIA Isaac Sim, Lab, OpenUSD and etc.","['cloud', 'typescript']",art-and-culture,https://github.com/omni-mcp/isaac-sim-mcp,https://github.com/omni-mcp/isaac-sim-mcp,MIT,2025-03-31 04:43:01,2025-04-25 12:39:05,2025-04-23 08:13:18,14,,16,7.0,5.0,1.0,3.0,72,2025-04-25 12:39:05,0.3.0,1.0,,,2.0,7,True,3,,,,
273,BurtTheCoder/mcp-shodan,BurtTheCoder/mcp-shodan,"MCP server for querying the Shodan API and Shodan CVEDB. This server provides tools for IP lookups, device searches,..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-shodan,https://github.com/BurtTheCoder/mcp-shodan,MIT,2024-12-12 18:01:09,2025-03-03 06:58:41,2025-03-03 06:58:36,34,,11,1.0,6.0,1.0,,70,,,,1.0,1.0,4.0,7,True,3,,,,
274,tufantunc/ssh-mcp,tufantunc/ssh-mcp,MCP server exposing SSH control for Linux and Windows servers via Model Context Protocol. Securely execute remote..,"['linux', 'local', 'typescript', 'windows']",command-line,https://github.com/tufantunc/ssh-mcp,https://github.com/tufantunc/ssh-mcp,MIT,2025-04-26 21:07:32,2025-08-18 00:27:00,2025-08-18 00:26:59,19,8.0,9,1.0,4.0,,2.0,66,2025-07-06 09:13:54,1.0.7,8.0,,,2.0,7,True,3,,,,
275,ChristianHinge/dicom-mcp,ChristianHinge/dicom-mcp,"DICOM integration to query, read, and move medical images and reports from PACS and other DICOM compliant systems.","['cloud', 'local', 'python']",databases,https://github.com/ChristianHinge/dicom-mcp,https://github.com/ChristianHinge/dicom-mcp,MIT,2025-03-11 16:58:30,2025-05-05 19:19:12,2025-05-05 19:19:12,56,,19,4.0,14.0,1.0,1.0,60,2025-04-28 10:33:20,.0.1.2,2.0,,,2.0,7,True,3,,,,
276,TheRaLabs/legion-mcp,TheRaLabs/legion-mcp,"Universal database MCP server supporting multiple database types including PostgreSQL, Redshift, CockroachDB, MySQL,..","['local', 'python']",databases,https://github.com/TheRaLabs/legion-mcp,https://github.com/TheRaLabs/legion-mcp,GPL-3.0,2025-03-24 02:06:22,2025-05-11 02:46:12,2025-05-11 02:46:12,19,,12,2.0,7.0,3.0,,60,2025-05-10 17:01:46,0.1.4,2.0,,,,7,True,3,,,,
277,13bm/GhidraMCP,13bm/GhidraMCP,"MCP server for integrating Ghidra with AI assistants. This plugin enables binary analysis, providing tools for..","['java', 'local', 'python']",security,https://github.com/13bm/GhidraMCP,https://github.com/13bm/GhidraMCP,,2025-03-24 12:54:19,2025-03-26 19:42:25,2025-03-26 19:42:19,11,,11,2.0,1.0,,,60,2025-03-26 18:29:16,0.1.1,2.0,,,,7,True,3,203.0,40.0,,
278,AbdelStark/bitcoin-mcp,AbdelStark/bitcoin-mcp,"A Model Context Protocol (MCP) server that enables AI models to interact with Bitcoin, allowing them to generate keys,..",[],other-tools-and-integrations,https://github.com/AbdelStark/bitcoin-mcp,https://github.com/AbdelStark/bitcoin-mcp,MIT,2025-02-05 17:03:12,2025-08-01 09:38:50,2025-08-01 09:38:50,43,2.0,14,1.0,7.0,,,56,,,,,,5.0,7,True,3,,,,
279,kdqed/zaturn,kdqed/zaturn,"Link multiple data sources (SQL, CSV, Parquet, etc.) and ask AI to analyze the data for insights and visualizations.","['linux', 'local', 'macos', 'python', 'windows']",data-science-tools,https://github.com/kdqed/zaturn,https://github.com/kdqed/zaturn,MIT,2025-04-07 10:43:32,2025-07-31 20:35:00,2025-07-31 20:34:52,65,23.0,7,1.0,4.0,,4.0,54,,,,,,2.0,7,True,3,,,,
280,rember/rember-mcp,rember/rember-mcp,Create spaced repetition flashcards in Rember to remember anything you learn in your chats.,"['local', 'typescript']",other-tools-and-integrations,https://github.com/rember/rember-mcp,https://github.com/rember/rember-mcp,MIT,2025-02-28 10:46:02,2025-03-28 09:29:27,2025-03-28 09:29:23,49,,6,2.0,1.0,1.0,,53,,,,1.0,1.0,,7,True,3,,,,
281,erithwik/mcp-hn,erithwik/mcp-hn,"An MCP server to search Hacker News, get top stories, and more.","['cloud', 'python']",search-data-extraction,https://github.com/erithwik/mcp-hn,https://github.com/erithwik/mcp-hn,MIT,2024-12-28 23:00:56,2025-07-14 02:15:28,2025-07-14 02:15:28,15,4.0,11,1.0,5.0,,,51,,,,,,5.0,7,True,3,,,,
282,jjsantos01/qgis_mcp,jjsantos01/qgis_mcp,"connects QGIS Desktop to Claude AI through the MCP. This integration enables prompt-assisted project creation, layer..",[],location-services,https://github.com/jjsantos01/qgis_mcp,https://github.com/jjsantos01/qgis_mcp,,2025-03-12 21:09:53,2025-03-16 01:52:12,2025-03-13 21:13:27,8,,79,11.0,4.0,2.0,10.0,603,,,,,,,6,True,1,,,,
283,samuelgursky/davinci-resolve-mcp,samuelgursky/davinci-resolve-mcp,"MCP server integration for DaVinci Resolve providing powerful tools for video editing, color grading, media..",['python'],art-and-culture,https://github.com/samuelgursky/davinci-resolve-mcp,https://github.com/samuelgursky/davinci-resolve-mcp,MIT,2025-03-18 03:11:04,2025-04-02 02:35:22,2025-04-02 02:35:08,15,,24,8.0,4.0,6.0,2.0,279,,,,,,2.0,6,True,3,,,,
284,pskill9/web-search,pskill9/web-search,"An MCP server that enables free web searching using Google search results, with no API keys required.","['local', 'typescript']",browser-automation,https://github.com/pskill9/web-search,https://github.com/pskill9/web-search,,2024-12-30 02:34:47,2024-12-30 02:36:50,2024-12-30 02:36:44,1,,42,5.0,1.0,4.0,,261,,,,,,,6,True,3,,,,
285,wegotdocs/open-mcp,wegotdocs/open-mcp,Turn a web API into an MCP server in 10 seconds and add it to the open source registry: https://open-mcp.org.,"['linux', 'local', 'macos', 'typescript', 'windows']",aggregators,https://github.com/wegotdocs/open-mcp,https://github.com/wegotdocs/open-mcp,,2025-03-27 14:40:31,2025-08-17 10:21:05,2025-07-25 12:33:30,131,4.0,27,5.0,327.0,1.0,2.0,238,,,,,,2.0,6,True,3,,,,
286,aaronjmars/web3-research-mcp,aaronjmars/web3-research-mcp,Deep Research for crypto - free & fully local.,"['cloud', 'typescript']",finance-and-fintech,https://github.com/aaronjmars/web3-research-mcp,https://github.com/aaronjmars/web3-research-mcp,Apache-2.0,2025-04-11 15:33:16,2025-06-05 13:26:35,2025-06-05 13:26:35,14,1.0,71,2.0,5.0,,1.0,162,,,,,,3.0,6,True,3,,,,
287,blackwhite084/playwright-plus-python-mcp,blackwhite084/playwright-plus-python-mcp,"An MCP python server using Playwright for browser automation,more suitable for llm.",['python'],browser-automation,https://github.com/blackwhite084/playwright-plus-python-mcp,https://github.com/blackwhite084/playwright-plus-python-mcp,Apache-2.0,2025-01-04 08:23:58,2025-01-07 06:35:52,2025-01-07 06:34:58,7,,20,3.0,3.0,2.0,,142,,,,,,2.0,6,True,3,,,,
288,marcelmarais/spotify-mcp-server,marcelmarais/spotify-mcp-server,Control Spotify playback and manage playlists.,"['local', 'typescript']",other-tools-and-integrations,https://github.com/marcelmarais/spotify-mcp-server,https://github.com/marcelmarais/spotify-mcp-server,,2025-03-19 13:15:18,2025-08-07 21:20:07,2025-08-07 21:20:04,30,7.0,29,3.0,17.0,1.0,2.0,117,,,,,,7.0,6,True,3,,,,
289,hustcc/mcp-mermaid,hustcc/mcp-mermaid,Generate mermaid diagram and chart with AI MCP dynamically.,"['local', 'typescript']",customer-data-platforms,https://github.com/hustcc/mcp-mermaid,https://github.com/hustcc/mcp-mermaid,MIT,2025-05-20 11:43:48,2025-08-17 12:21:07,2025-08-17 12:21:07,11,11.0,12,2.0,7.0,1.0,1.0,113,,,,,,5.0,6,True,3,,,,
290,jjsantos01/jupyter-notebook-mcp,jjsantos01/jupyter-notebook-mcp,"connects Jupyter Notebook to Claude AI, allowing Claude to directly interact with and control Jupyter Notebooks.","['local', 'python']",data-science-tools,https://github.com/jjsantos01/jupyter-notebook-mcp,https://github.com/jjsantos01/jupyter-notebook-mcp,MIT,2025-03-26 19:55:58,2025-04-02 04:37:21,2025-03-31 20:11:34,37,,19,3.0,2.0,,1.0,97,,,,,,,6,True,3,,,,
291,SecretiveShell/MCP-searxng,SecretiveShell/MCP-searxng,An MCP Server to connect to searXNG instances.,"['local', 'python']",search-data-extraction,https://github.com/SecretiveShell/MCP-searxng,https://github.com/SecretiveShell/MCP-searxng,MIT,2024-12-13 15:54:33,2025-02-21 17:12:52,2025-02-21 17:12:51,19,,14,1.0,3.0,1.0,,94,,,,,,3.0,6,True,3,,,,
292,nguyenvanduocit/all-in-one-model-context-protocol,nguyenvanduocit/all-in-one-model-context-protocol,"Some useful tools for developer, almost everything an engineer need: confluence, Jira, Youtube, run script, knowledge..","['go', 'local']",other-tools-and-integrations,https://github.com/nguyenvanduocit/all-in-one-model-context-protocol,https://github.com/nguyenvanduocit/all-in-one-model-context-protocol,,2024-12-12 18:27:14,2025-02-24 07:27:20,2025-02-24 07:27:17,82,,8,2.0,19.0,,1.0,86,2025-02-07 13:47:40,1.14.0,15.0,,,5.0,6,True,3,160.0,20.0,,
293,tanigami/mcp-server-perplexity,tanigami/mcp-server-perplexity,Interacting with Perplexity API.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/tanigami/mcp-server-perplexity,https://github.com/tanigami/mcp-server-perplexity,MIT,2024-12-05 08:00:14,2024-12-25 07:06:10,2024-12-25 07:06:09,8,,16,2.0,4.0,2.0,,80,,,,,,3.0,6,True,3,,,,
294,BurtTheCoder/mcp-virustotal,BurtTheCoder/mcp-virustotal,"MCP server for querying the VirusTotal API. This server provides tools for scanning URLs, analyzing file hashes, and..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-virustotal,https://github.com/BurtTheCoder/mcp-virustotal,MIT,2024-12-13 00:24:10,2025-03-03 06:56:04,2025-03-03 06:56:03,38,,9,1.0,7.0,1.0,1.0,78,,,,1.0,1.0,4.0,6,True,3,,,,
295,zcaceres/gtasks-mcp,zcaceres/gtasks-mcp,An MCP server to Manage Google Tasks.,"['cloud', 'typescript']",communication,https://github.com/zcaceres/gtasks-mcp,https://github.com/zcaceres/gtasks-mcp,MIT,2024-12-17 21:44:26,2025-02-02 19:25:00,2025-02-02 19:25:00,11,,28,2.0,6.0,9.0,,75,,,,,,2.0,6,True,3,,,,
296,pierrebrunelle/mcp-server-openai,pierrebrunelle/mcp-server-openai,Query OpenAI models directly from Claude using MCP protocol.,"['cloud', 'python']",other-tools-and-integrations,https://github.com/pierrebrunelle/mcp-server-openai,https://github.com/pierrebrunelle/mcp-server-openai,MIT,2024-11-28 03:40:31,2024-11-28 03:48:15,2024-11-28 03:48:15,3,,17,2.0,5.0,2.0,,72,,,,,,,6,True,3,,,,
297,tinybirdco/mcp-tinybird,tinybirdco/mcp-tinybird,An MCP server to interact with a Tinybird Workspace from any MCP client.,"['cloud', 'python']",customer-data-platforms,https://github.com/tinybirdco/mcp-tinybird,https://github.com/tinybirdco/mcp-tinybird,Apache-2.0,2024-11-27 10:07:15,2025-03-24 22:28:06,2025-03-24 22:28:06,123,,14,2.0,35.0,1.0,1.0,70,,,,,,8.0,6,True,3,,,,
298,xzq-xu/jvm-mcp-server,xzq-xu/jvm-mcp-server,An implementation project of a JVM-based MCP (Model Context Protocol) server.,"['local', 'typescript']",developer-tools,https://github.com/xzq-xu/jvm-mcp-server,https://github.com/xzq-xu/jvm-mcp-server,MIT,2025-03-10 18:55:52,2025-06-27 06:20:02,2025-06-18 07:19:28,33,1.0,12,3.0,18.0,2.0,2.0,64,,,,,,4.0,6,True,3,,,,
299,YuChenSSR/multi-ai-advisor-mcp,YuChenSSR/multi-ai-advisor-mcp,"A Model Context Protocol (MCP) server that queries multiple Ollama models and combines their responses, providing..","['local', 'typescript']",developer-tools,https://github.com/YuChenSSR/multi-ai-advisor-mcp,https://github.com/YuChenSSR/multi-ai-advisor-mcp,MIT,2025-03-24 12:52:06,2025-04-02 19:12:18,2025-04-02 19:12:18,24,,17,1.0,4.0,1.0,,60,,,,,,3.0,6,True,3,,,,
300,allenporter/mcp-server-home-assistant,allenporter/mcp-server-home-assistant,Expose all Home Assistant voice intents through a Model Context Protocol Server allowing home control.,"['local', 'python']",other-tools-and-integrations,https://github.com/allenporter/mcp-server-home-assistant,https://github.com/allenporter/mcp-server-home-assistant,Apache-2.0,2024-11-27 03:00:15,2025-03-02 18:08:50,2025-03-02 14:04:37,98,,6,1.0,15.0,4.0,2.0,59,2024-11-29 18:32:09,0.1.0,1.0,,,2.0,6,True,3,,,,
301,r-huijts/rijksmuseum-mcp,r-huijts/rijksmuseum-mcp,"Rijksmuseum API integration for artwork search, details, and collections.","['cloud', 'typescript']",art-and-culture,https://github.com/r-huijts/rijksmuseum-mcp,https://github.com/r-huijts/rijksmuseum-mcp,MIT,2024-12-23 18:02:44,2025-02-07 09:28:40,2025-02-07 09:28:30,42,,10,4.0,2.0,2.0,1.0,56,,,,,,2.0,6,True,3,,,,
302,ReAPI-com/mcp-openapi,ReAPI-com/mcp-openapi,"MCP server that lets LLMs know everything about your OpenAPI specifications to discover, explain and generate..","['local', 'typescript']",developer-tools,https://github.com/ReAPI-com/mcp-openapi,https://github.com/ReAPI-com/mcp-openapi,MIT,2025-03-29 13:11:54,2025-03-30 07:02:38,2025-03-30 01:06:08,26,,10,1.0,4.0,5.0,,56,,,,,,,6,True,3,,,,
303,johannesbrandenburger/typst-mcp,johannesbrandenburger/typst-mcp,"MCP server for Typst, a markup-based typesetting system. It provides tools for converting between LaTeX and Typst,..","['local', 'python']",other-tools-and-integrations,https://github.com/johannesbrandenburger/typst-mcp,https://github.com/johannesbrandenburger/typst-mcp,MIT,2025-04-18 10:16:17,2025-08-05 08:52:41,2025-08-05 08:52:38,25,3.0,5,1.0,2.0,1.0,,56,,,,,,2.0,6,True,3,,,,
304,hiromitsusasaki/raindrop-io-mcp-server,hiromitsusasaki/raindrop-io-mcp-server,An integration that allows LLMs to interact with Raindrop.io bookmarks using the Model Context Protocol (MCP).,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/hiromitsusasaki/raindrop-io-mcp-server,https://github.com/hiromitsusasaki/raindrop-io-mcp-server,,2025-01-10 15:53:22,2025-06-04 14:44:30,2025-06-04 13:39:35,24,2.0,10,4.0,15.0,8.0,,52,,,,,,4.0,6,True,3,,,,
305,reading-plus-ai/mcp-server-deep-research,reading-plus-ai/mcp-server-deep-research,"MCP server providing OpenAI/Perplexity-like autonomous deep research, structured query elaboration, and concise..","['cloud', 'typescript']",search-data-extraction,https://github.com/reading-plus-ai/mcp-server-deep-research,https://github.com/reading-plus-ai/mcp-server-deep-research,MIT,2025-03-23 01:35:18,2025-03-25 15:50:11,2025-03-25 15:50:11,3,,15,1.0,,2.0,,162,,,,,,2.0,5,True,3,,,,
306,pskill9/website-downloader,pskill9/website-downloader,This MCP server provides a tool to download entire websites using wget. It preserves the website structure and..,[],developer-tools,https://github.com/pskill9/website-downloader,https://github.com/pskill9/website-downloader,,2024-12-23 23:41:16,2024-12-24 20:29:17,2024-12-24 20:29:17,4,,22,2.0,3.0,,,129,,,,,,3.0,5,True,3,,,,
307,integromat/make-mcp-server,integromat/make-mcp-server,Turn your Make scenarios into callable tools for AI assistants.,"['local', 'official', 'typescript']",other-tools-and-integrations,https://github.com/integromat/make-mcp-server,https://github.com/integromat/make-mcp-server,MIT,2025-03-10 15:21:12,2025-04-12 00:00:41,2025-04-12 00:00:34,12,,31,9.0,4.0,1.0,1.0,125,,,,,,2.0,5,True,3,,,,
308,0xshellming/mcp-summarizer,0xshellming/mcp-summarizer,"AI Summarization MCP Server, Support for multiple content types: Plain text, Web pages, PDF documents, EPUB books,..",['cloud'],knowledge-and-memory,https://github.com/0xshellming/mcp-summarizer,https://github.com/0xshellming/mcp-summarizer,,2025-02-28 08:34:32,2025-02-28 12:10:58,2025-02-28 11:46:55,10,,16,3.0,4.0,1.0,,114,,,,,,,5,True,3,,,,
309,jagan-shanmugam/open-streetmap-mcp,jagan-shanmugam/open-streetmap-mcp,An OpenStreetMap MCP server with location-based services and geospatial data.,"['local', 'python']",location-services,https://github.com/jagan-shanmugam/open-streetmap-mcp,https://github.com/jagan-shanmugam/open-streetmap-mcp,MIT,2025-03-03 21:17:47,2025-07-12 21:55:20,2025-06-30 17:51:25,9,2.0,25,1.0,7.0,2.0,,99,,,,,,2.0,5,True,3,,,,
310,deadletterq/mcp-opennutrition,deadletterq/mcp-opennutrition,"Local MCP server for searching 300,000+ foods, nutrition facts, and barcodes from the OpenNutrition database.","['local', 'typescript']",search-data-extraction,https://github.com/deadletterq/mcp-opennutrition,https://github.com/deadletterq/mcp-opennutrition,GPL-3.0,2025-06-09 18:34:32,2025-06-11 17:49:09,2025-06-11 17:49:08,11,11.0,8,1.0,9.0,,,99,,,,,,2.0,5,True,3,,,,
311,horw/esp-mcp,horw/esp-mcp,Workflow for fixing build issues in ESP32 series chips using ESP-IDF.,['embedded'],embedded-system,https://github.com/horw/esp-mcp,https://github.com/horw/esp-mcp,,2025-03-24 04:07:19,2025-07-02 01:44:35,2025-07-02 01:44:35,16,14.0,8,1.0,6.0,31.0,4.0,94,,,,,,4.0,5,True,3,,,,
312,cobanov/teslamate-mcp,cobanov/teslamate-mcp,"A Model Context Protocol (MCP) server that provides access to your TeslaMate database, allowing AI assistants to query..","['local', 'python']",travel-and-transportation,https://github.com/cobanov/teslamate-mcp,https://github.com/cobanov/teslamate-mcp,,2025-06-08 11:39:15,2025-07-03 11:23:20,2025-07-03 11:23:12,19,19.0,11,,4.0,1.0,,94,,,,,,2.0,5,True,3,,,,
313,mrjoshuak/godoc-mcp,mrjoshuak/godoc-mcp,Token-efficient Go documentation server that provides AI assistants with smart access to package docs and types..,"['go', 'local']",other-tools-and-integrations,https://github.com/mrjoshuak/godoc-mcp,https://github.com/mrjoshuak/godoc-mcp,MIT,2024-12-05 01:24:43,2025-06-25 11:59:22,2025-06-25 11:59:04,14,1.0,10,2.0,1.0,3.0,1.0,79,,,,1.0,1.0,,5,True,3,,,,
314,kukapay/freqtrade-mcp,kukapay/freqtrade-mcp,An MCP server that integrates with the Freqtrade cryptocurrency trading bot.,"['cloud', 'python']",finance-and-fintech,https://github.com/kukapay/freqtrade-mcp,https://github.com/kukapay/freqtrade-mcp,MIT,2025-03-24 13:53:19,2025-04-17 13:07:19,2025-04-17 13:06:31,3,,16,2.0,2.0,2.0,,68,,,,,,,5,True,3,,,,
