,name,github_id,description,labels,category,github_url,homepage,license,created_at,updated_at,last_commit_pushed_at,commit_count,recent_commit_count,fork_count,watchers_count,pr_count,open_issue_count,closed_issue_count,star_count,latest_stable_release_published_at,latest_stable_release_number,release_count,dependent_project_count,github_dependent_project_count,contributor_count,projectrank,show,projectrank_placing,github_release_downloads,monthly_downloads,trending,new_addition
177,tumf/mcp-shell-server,tumf/mcp-shell-server,A secure shell command execution server implementing the Model Context Protocol (MCP).,[],command-line,https://github.com/tumf/mcp-shell-server,https://github.com/tumf/mcp-shell-server,MIT,2024-12-10 13:09:04,2025-08-12 03:23:21,2025-08-12 03:23:21,154,2.0,38,3.0,10.0,1.0,1.0,129,2024-12-23 00:21:09,1.0.3,2.0,,,7.0,11,True,3,,,,
178,silenceper/mcp-k8s,silenceper/mcp-k8s,MCP-K8S is an AI-driven Kubernetes resource management tool that allows users to operate any resources in Kubernetes..,"['cloud', 'go', 'local']",cloud-platforms,https://github.com/silenceper/mcp-k8s,https://github.com/silenceper/mcp-k8s,Apache-2.0,2025-04-03 08:56:13,2025-08-15 02:05:48,2025-08-15 02:05:40,56,6.0,24,1.0,18.0,,2.0,122,2025-05-08 11:48:55,1.0.5,6.0,1.0,1.0,5.0,11,True,3,298.0,74.0,,
179,mikechao/brave-search-mcp,mikechao/brave-search-mcp,"Web, Image, News, Video, and Local Point of Interest search capabilities using Braves Search API.","['cloud', 'typescript']",search-data-extraction,https://github.com/mikechao/brave-search-mcp,https://github.com/mikechao/brave-search-mcp,GPL-3.0,2025-04-02 19:15:47,2025-07-29 21:58:37,2025-07-29 21:58:37,165,26.0,16,2.0,4.0,1.0,,75,2025-07-02 21:45:47,0.8.0,6.0,1.0,1.0,3.0,11,True,2,65.0,16.0,,
180,aliyun/alibaba-cloud-ops-mcp-server,aliyun/alibaba-cloud-ops-mcp-server,"A MCP server that enables AI assistants to operation resources on Alibaba Cloud, supporting ECS, Cloud Monitor, OOS..","['cloud', 'official', 'python']",cloud-platforms,https://github.com/aliyun/alibaba-cloud-ops-mcp-server,https://github.com/aliyun/alibaba-cloud-ops-mcp-server,Apache-2.0,2025-04-17 06:17:10,2025-08-21 01:31:18,2025-08-19 11:24:53,82,41.0,17,3.0,46.0,,2.0,69,2025-06-25 12:15:40,0.9.1,4.0,1.0,1.0,4.0,11,True,3,,,,
181,aashari/mcp-server-atlassian-bitbucket,aashari/mcp-server-atlassian-bitbucket,"Atlassian Bitbucket Cloud integration. Enables AI systems to interact with repositories, pull requests, workspaces,..","['cloud', 'typescript']",developer-tools,https://github.com/aashari/mcp-server-atlassian-bitbucket,https://github.com/aashari/mcp-server-atlassian-bitbucket,,2025-03-24 12:18:56,2025-08-18 04:53:25,2025-08-15 09:34:40,568,42.0,25,2.0,72.0,6.0,15.0,68,2025-08-07 09:18:03,1.43.4,100.0,1.0,1.0,6.0,11,True,3,,,,
182,ragieai/ragie-mcp-server,ragieai/ragie-mcp-server,"Retrieve context from your Ragie (RAG) knowledge base connected to integrations like Google Drive, Notion, JIRA and..","['cloud', 'typescript']",knowledge-and-memory,https://github.com/ragieai/ragie-mcp-server,https://github.com/ragieai/ragie-mcp-server,MIT,2025-02-28 00:23:00,2025-06-10 01:31:46,2025-05-20 12:43:08,33,,14,3.0,3.0,,,67,2025-05-20 12:49:02,1.0.0,1.0,,,3.0,11,True,2,,,,
183,alchemyplatform/alchemy-mcp-server,alchemyplatform/alchemy-mcp-server,Allow AI agents to interact with Alchemys blockchain APIs.,"['cloud', 'official', 'typescript']",finance-and-fintech,https://github.com/alchemyplatform/alchemy-mcp-server,https://github.com/alchemyplatform/alchemy-mcp-server,MIT,2025-03-27 17:08:08,2025-08-08 16:54:13,2025-08-07 20:03:44,70,29.0,17,3.0,16.0,,1.0,65,2025-04-22 16:01:41,0.1.5,7.0,,,4.0,11,True,2,,,,
184,rishijatia/fantasy-pl-mcp,rishijatia/fantasy-pl-mcp,An MCP server for real-time Fantasy Premier League data and analysis tools.,"['cloud', 'python']",gaming,https://github.com/rishijatia/fantasy-pl-mcp,https://github.com/rishijatia/fantasy-pl-mcp,MIT,2025-03-14 18:53:28,2025-08-15 21:06:27,2025-08-15 21:06:27,47,10.0,16,1.0,6.0,,5.0,52,2025-07-31 22:33:09,0.1.6,6.0,,,,11,True,3,,,,True
185,jae-jae/fetcher-mcp,jae-jae/fetcher-mcp,"MCP server for fetching web page content using Playwright headless browser, supporting Javascript rendering and..","['local', 'typescript']",search-data-extraction,https://github.com/jae-jae/fetcher-mcp,https://github.com/jae-jae/fetcher-mcp,MIT,2025-03-19 10:54:49,2025-06-26 07:18:38,2025-06-26 07:18:30,82,4.0,61,6.0,5.0,1.0,9.0,835,,,,,,3.0,10,True,2,,,,
186,janwilmake/openapi-mcp-server,janwilmake/openapi-mcp-server,Connect any HTTP/REST API server using an Open API spec (v3).,"['go', 'local']",developer-tools,https://github.com/janwilmake/openapi-mcp-server,https://github.com/janwilmake/openapi-mcp-server,MIT,2024-12-07 18:14:50,2025-05-24 17:29:51,2025-05-24 17:29:50,48,,82,10.0,15.0,2.0,13.0,783,,,1.0,,,6.0,10,True,3,,,,
187,r-huijts/xcode-mcp-server,r-huijts/xcode-mcp-server,"Xcode integration for project management, file operations, and build automation.","['local', 'macos', 'typescript']",developer-tools,https://github.com/r-huijts/xcode-mcp-server,https://github.com/r-huijts/xcode-mcp-server,MIT,2025-01-16 12:15:47,2025-06-10 13:47:02,2025-06-10 13:47:02,70,10.0,20,4.0,7.0,,5.0,310,,,,,,2.0,10,True,3,,,,
188,mcpdotdirect/evm-mcp-server,mcpdotdirect/evm-mcp-server,"Comprehensive blockchain services for 30+ EVM networks, supporting native tokens, ERC20, NFTs, smart contracts,..","['cloud', 'typescript']",finance-and-fintech,https://github.com/mcpdotdirect/evm-mcp-server,https://github.com/mcpdotdirect/evm-mcp-server,MIT,2025-03-08 23:00:04,2025-07-29 17:38:14,2025-07-29 17:38:13,33,1.0,67,1.0,11.0,4.0,2.0,306,2025-05-23 16:54:55,1.2.0,4.0,1.0,1.0,7.0,10,True,2,,,,
189,InditexTech/mcp-teams-server,InditexTech/mcp-teams-server,"MCP server that integrates Microsoft Teams messaging (read, post, mention, list members and threads).","['cloud', 'python']",communication,https://github.com/InditexTech/mcp-teams-server,https://github.com/InditexTech/mcp-teams-server,Apache-2.0,2025-03-18 13:03:30,2025-08-18 23:11:13,2025-07-21 10:14:08,123,10.0,19,2.0,58.0,,2.0,304,2025-07-21 10:15:27,1.0.6,7.0,,,2.0,10,True,3,,,,
190,CheMiguel23/MemoryMesh,CheMiguel23/MemoryMesh,Enhanced graph-based memory with a focus on AI role-play and story generation.,"['local', 'typescript']",knowledge-and-memory,https://github.com/CheMiguel23/MemoryMesh,https://github.com/CheMiguel23/MemoryMesh,MIT,2024-12-06 00:50:19,2025-01-29 00:18:55,2025-01-29 00:18:55,90,,38,4.0,26.0,3.0,3.0,293,,,,,,3.0,10,True,2,,,,
191,TencentEdgeOne/edgeone-pages-mcp,TencentEdgeOne/edgeone-pages-mcp,An MCP service for deploying HTML content to EdgeOne Pages and obtaining a publicly accessible URL.,"['cloud', 'typescript']",developer-tools,https://github.com/TencentEdgeOne/edgeone-pages-mcp,https://github.com/TencentEdgeOne/edgeone-pages-mcp,MIT,2025-03-25 02:28:36,2025-08-11 07:18:09,2025-08-11 07:18:04,16,4.0,30,3.0,4.0,4.0,8.0,264,,,,3.0,3.0,,10,True,3,,,,
192,mamertofabian/mcp-everything-search,mamertofabian/mcp-everything-search,Fast Windows file search using Everything SDK.,"['local', 'python', 'windows']",file-systems,https://github.com/mamertofabian/mcp-everything-search,https://github.com/mamertofabian/mcp-everything-search,MIT,2024-12-14 14:46:46,2025-01-07 23:13:29,2025-01-07 23:13:29,26,,24,4.0,12.0,8.0,1.0,236,2024-12-19 07:45:10,0.2.1,2.0,,,2.0,10,True,3,78.0,9.0,,
193,open-strategy-partners/osp_marketing_tools,open-strategy-partners/osp_marketing_tools,"A suite of marketing tools from Open Strategy Partners including writing style, editing codes, and product marketing..","['local', 'python']",marketing,https://github.com/open-strategy-partners/osp_marketing_tools,https://github.com/open-strategy-partners/osp_marketing_tools,CC-BY-SA-4.0,2025-01-16 14:43:32,2025-04-23 11:40:18,2025-04-23 11:40:17,81,,33,3.0,5.0,1.0,,218,,,,,,5.0,10,True,3,,,,
194,burningion/video-editing-mcp,burningion/video-editing-mcp,"Add, Analyze, Search, and Generate Video Edits from your Video Jungle Collection.",['python'],art-and-culture,https://github.com/burningion/video-editing-mcp,https://github.com/burningion/video-editing-mcp,,2024-12-03 17:02:20,2025-08-15 17:36:16,2025-08-15 17:36:12,174,15.0,25,1.0,5.0,2.0,,206,,,,,,3.0,10,True,2,,,,
195,biegehydra/BifrostMCP,biegehydra/BifrostMCP,Connect to VSCode ide and use semantic tools like find_usages.,['typescript'],developer-tools,https://github.com/biegehydra/BifrostMCP,https://github.com/biegehydra/BifrostMCP,AGPL-3.0,2025-03-06 06:12:23,2025-07-15 00:36:56,2025-07-15 00:36:56,66,13.0,31,3.0,6.0,6.0,11.0,169,,,,,,5.0,10,True,3,,,,
196,alexei-led/k8s-mcp-server,alexei-led/k8s-mcp-server,"A lightweight yet robust server that empowers AI assistants to securely execute Kubernetes CLI commands (kubectl,..",['python'],cloud-platforms,https://github.com/alexei-led/k8s-mcp-server,https://github.com/alexei-led/k8s-mcp-server,MIT,2025-03-27 16:14:32,2025-04-29 08:56:16,2025-04-29 08:55:12,97,,30,2.0,4.0,2.0,1.0,162,2025-04-16 12:21:46,1.2.0,3.0,,,,10,True,3,,,,
197,lostintangent/gistpad-mcp,lostintangent/gistpad-mcp,"Use GitHub Gists to manage and access your personal knowledge, daily notes, and reusable prompts. This acts as a..","['local', 'typescript']",knowledge-and-memory,https://github.com/lostintangent/gistpad-mcp,https://github.com/lostintangent/gistpad-mcp,MIT,2025-03-12 18:02:16,2025-07-07 17:51:10,2025-07-07 17:51:06,57,19.0,21,2.0,8.0,1.0,19.0,155,,,,,,3.0,10,True,2,,,,
198,sunriseapps/imagesorcery-mcp,sunriseapps/imagesorcery-mcp,ComputerVision-based sorcery of image recognition and editing tools for AI assistants.,"['linux', 'local', 'macos', 'python', 'windows']",multimedia-process,https://github.com/sunriseapps/imagesorcery-mcp,https://github.com/sunriseapps/imagesorcery-mcp,MIT,2025-05-12 13:14:08,2025-08-24 19:54:53,2025-08-24 16:52:47,167,55.0,12,2.0,3.0,1.0,3.0,152,,,,,,2.0,10,True,1,,,,
199,andybrandt/mcp-simple-arxiv,andybrandt/mcp-simple-arxiv,MCP for LLM to search and read papers from arXiv.,"['cloud', 'python']",search-data-extraction,https://github.com/andybrandt/mcp-simple-arxiv,https://github.com/andybrandt/mcp-simple-arxiv,MIT,2024-12-07 07:52:32,2025-07-16 12:46:45,2025-07-16 12:46:43,24,5.0,16,1.0,4.0,1.0,,138,,,,26.0,26.0,5.0,10,True,2,,,,
200,PV-Bhat/vibe-check-mcp-server,PV-Bhat/vibe-check-mcp-server,An MCP server that prevents cascading errors and scope creep by calling a Vibe-check agent to ensure user alignment.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/PV-Bhat/vibe-check-mcp-server,https://github.com/PV-Bhat/vibe-check-mcp-server,MIT,2025-03-22 09:33:08,2025-07-29 10:59:51,2025-07-29 10:59:51,147,48.0,15,2.0,20.0,3.0,2.0,129,2025-07-22 17:07:37,V2.X,2.0,,,4.0,10,True,2,,,,
201,delano/postman-mcp-server,delano/postman-mcp-server,Interact with Postman API.,"['cloud', 'typescript']",developer-tools,https://github.com/delano/postman-mcp-server,https://github.com/delano/postman-mcp-server,MIT,2024-12-14 06:36:19,2025-07-24 18:29:50,2025-07-24 17:55:50,102,5.0,24,3.0,12.0,3.0,2.0,125,2024-12-19 17:10:09,0.2.0,1.0,,,4.0,10,True,3,,,,
202,ergut/mcp-bigquery-server,ergut/mcp-bigquery-server,Server implementation for Google BigQuery integration that enables direct BigQuery database access and querying..,"['cloud', 'typescript']",databases,https://github.com/ergut/mcp-bigquery-server,https://github.com/ergut/mcp-bigquery-server,MIT,2024-12-03 19:57:59,2025-05-24 22:24:46,2025-04-03 12:34:59,24,,25,3.0,5.0,5.0,1.0,116,2025-04-03 12:36:59,1.0.3,1.0,2.0,2.0,4.0,10,True,3,,,,
203,LucasHild/mcp-server-bigquery,LucasHild/mcp-server-bigquery,BigQuery database integration with schema inspection and query capabilities.,"['cloud', 'python']",databases,https://github.com/LucasHild/mcp-server-bigquery,https://github.com/LucasHild/mcp-server-bigquery,MIT,2024-12-03 18:09:19,2025-05-30 06:31:33,2025-05-30 06:27:53,21,4.0,30,2.0,12.0,2.0,7.0,116,2025-05-30 06:31:33,0.3.1,1.0,,,5.0,10,True,3,,,,
204,PostHog/mcp,PostHog/mcp,"An MCP server for interacting with PostHog analytics, feature flags, error tracking and more.","['cloud', 'official', 'typescript']",developer-tools,https://github.com/PostHog/mcp,https://github.com/PostHog/mcp,MIT,2025-05-14 18:59:03,2025-08-22 16:08:30,2025-08-22 16:08:27,125,50.0,11,12.0,81.0,9.0,11.0,112,,,,,,7.0,10,True,3,,,,
205,sammcj/mcp-package-version,sammcj/mcp-package-version,An MCP Server to help LLMs suggest the latest stable package versions when writing code.,"['local', 'typescript']",developer-tools,https://github.com/sammcj/mcp-package-version,https://github.com/sammcj/mcp-package-version,MIT,2024-12-16 06:07:05,2025-05-14 02:25:48,2025-05-14 02:25:38,82,,22,1.0,21.0,2.0,2.0,112,2025-05-14 02:26:43,2.0.30,37.0,1.0,1.0,5.0,10,True,3,48.0,6.0,,
206,tacticlaunch/mcp-linear,tacticlaunch/mcp-linear,Integrates with Linear project management system.,"['cloud', 'linux', 'macos', 'typescript', 'windows']",other-tools-and-integrations,https://github.com/tacticlaunch/mcp-linear,https://github.com/tacticlaunch/mcp-linear,MIT,2025-03-23 15:27:19,2025-08-24 18:04:15,2025-08-24 18:04:14,43,6.0,15,3.0,8.0,4.0,2.0,100,2025-08-24 18:04:16,1.0.11,10.0,1.0,1.0,5.0,10,True,2,,,,
207,ariadng/metatrader-mcp-server,ariadng/metatrader-mcp-server,Enable AI LLMs to execute trades using MetaTrader 5 platform.,"['local', 'python', 'windows']",finance-and-fintech,https://github.com/ariadng/metatrader-mcp-server,https://github.com/ariadng/metatrader-mcp-server,MIT,2025-04-10 09:15:15,2025-05-23 09:52:03,2025-05-23 09:52:03,121,,22,7.0,4.0,2.0,6.0,89,2025-04-23 18:25:00,0.2.3,2.0,,,2.0,10,True,2,18.0,4.0,,
208,VeriTeknik/pluggedin-mcp-proxy,VeriTeknik/pluggedin-mcp-proxy,A comprehensive proxy server that combines multiple MCP servers into a single interface with extensive visibility..,"['local', 'typescript']",aggregators,https://github.com/VeriTeknik/pluggedin-mcp-proxy,https://github.com/VeriTeknik/pluggedin-mcp-proxy,Apache-2.0,2025-04-07 12:26:50,2025-08-21 14:03:17,2025-07-23 22:45:47,172,53.0,14,1.0,,,,85,,,,,,4.0,10,True,3,,,,
209,jdubois/azure-cli-mcp,jdubois/azure-cli-mcp,A wrapper around the Azure CLI command line that allows you to talk directly to Azure.,[],cloud-platforms,https://github.com/jdubois/azure-cli-mcp,https://github.com/jdubois/azure-cli-mcp,MIT,2025-03-28 16:51:51,2025-07-09 15:24:09,2025-07-09 15:24:09,92,4.0,14,2.0,5.0,,2.0,76,2025-05-02 11:10:17,0.1.2,14.0,,,5.0,10,True,3,117.0,23.0,,
210,hustcc/mcp-echarts,hustcc/mcp-echarts,Generate visual charts using Apache ECharts with AI MCP dynamically.,"['local', 'typescript']",customer-data-platforms,https://github.com/hustcc/mcp-echarts,https://github.com/hustcc/mcp-echarts,MIT,2025-07-10 01:29:54,2025-08-22 00:50:43,2025-08-22 00:49:24,20,20.0,11,2.0,16.0,,9.0,63,2025-08-22 00:50:43,0.6.1,7.0,,,7.0,10,True,2,,,,
211,pulumi/mcp-server,pulumi/mcp-server,MCP server for interacting with Pulumi using the Pulumi Automation API and Pulumi Cloud API. Enables MCP clients to..,"['local', 'official', 'typescript']",cloud-platforms,https://github.com/pulumi/mcp-server,https://github.com/pulumi/mcp-server,Apache-2.0,2025-04-03 17:46:47,2025-08-22 18:05:35,2025-08-22 18:05:33,89,57.0,12,12.0,43.0,8.0,6.0,62,,,,1.0,1.0,9.0,10,True,3,,,,
212,seekrays/mcp-monitor,seekrays/mcp-monitor,A system monitoring tool that exposes system metrics via the Model Context Protocol (MCP). This tool allows LLMs to..,"['go', 'local']",monitoring,https://github.com/seekrays/mcp-monitor,https://github.com/seekrays/mcp-monitor,Apache-2.0,2025-03-19 06:05:52,2025-08-02 15:13:23,2025-08-02 15:13:19,20,12.0,14,2.0,5.0,,,61,2025-08-02 14:56:47,0.0.2,2.0,,,5.0,10,True,3,73.0,14.0,,
213,CircleCI-Public/mcp-server-circleci,CircleCI-Public/mcp-server-circleci,Enable AI Agents to fix build failures from CircleCI.,"['cloud', 'typescript']",developer-tools,https://github.com/CircleCI-Public/mcp-server-circleci,https://github.com/CircleCI-Public/mcp-server-circleci,,2025-03-26 18:31:55,2025-08-12 14:29:57,2025-08-12 14:29:57,268,133.0,32,11.0,111.0,6.0,5.0,59,,,,2.0,2.0,18.0,10,True,3,,,,
214,smithery-ai/mcp-obsidian,smithery-ai/mcp-obsidian,This is a connector to allow Claude Desktop (or any MCP client) to read and search any directory containing Markdown..,"['local', 'typescript']",other-tools-and-integrations,https://github.com/smithery-ai/mcp-obsidian,https://github.com/smithery-ai/mcp-obsidian,AGPL-3.0,2024-11-29 05:29:29,2025-08-15 12:22:42,2025-08-15 12:22:39,19,6.0,72,9.0,6.0,14.0,11.0,1074,,,,,,6.0,9,True,3,,,,
215,caol64/wenyan-mcp,caol64/wenyan-mcp,"Wenyan MCP Server, which lets AI automatically format Markdown articles and publish them to WeChat GZH.","['linux', 'local', 'macos', 'typescript', 'windows']",other-tools-and-integrations,https://github.com/caol64/wenyan-mcp,https://github.com/caol64/wenyan-mcp,Apache-2.0,2025-06-02 23:54:09,2025-06-25 05:15:30,2025-06-25 05:15:07,14,14.0,66,3.0,,18.0,1.0,514,,,,,,,9,True,3,,,,
216,tevonsb/homeassistant-mcp,tevonsb/homeassistant-mcp,"Access Home Assistant data and control devices (lights, switches, thermostats, etc).","['local', 'typescript']",other-tools-and-integrations,https://github.com/tevonsb/homeassistant-mcp,https://github.com/tevonsb/homeassistant-mcp,Apache-2.0,2024-12-12 06:30:27,2025-02-01 04:56:35,2025-02-01 04:56:35,59,,32,11.0,5.0,13.0,1.0,403,,,,,,3.0,9,True,3,,,,
217,adhikasp/mcp-git-ingest,adhikasp/mcp-git-ingest,Read and analyze GitHub repositories with your LLM.,"['local', 'python']",version-control,https://github.com/adhikasp/mcp-git-ingest,https://github.com/adhikasp/mcp-git-ingest,MIT,2024-12-15 06:36:38,2025-01-26 10:32:13,2025-01-26 10:32:13,13,,36,3.0,5.0,8.0,,272,,,,,,3.0,9,True,3,,,,
218,zueai/mcp-manager,zueai/mcp-manager,Simple Web UI to install and manage MCP servers for Claude Desktop App.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/zueai/mcp-manager,https://github.com/zueai/mcp-manager,MIT,2024-12-08 10:14:09,2024-12-21 17:55:18,2024-12-21 17:55:16,76,,39,5.0,4.0,1.0,,260,,,,,,2.0,9,True,3,,,,
219,hannesrudolph/mcp-ragdocs,hannesrudolph/mcp-ragdocs,"An MCP server implementation that provides tools for retrieving and processing documentation through vector search,..","['local', 'python']",knowledge-and-memory,https://github.com/hannesrudolph/mcp-ragdocs,https://github.com/hannesrudolph/mcp-ragdocs,MIT,2024-12-13 22:40:03,2025-07-18 06:59:53,2025-07-18 06:59:53,16,1.0,26,4.0,3.0,,,219,,,,1.0,1.0,4.0,9,True,3,,,,
220,isaacphi/mcp-gdrive,isaacphi/mcp-gdrive,Model Context Protocol (MCP) Server for reading from Google Drive and editing Google Sheets.,"['cloud', 'typescript']",file-systems,https://github.com/isaacphi/mcp-gdrive,https://github.com/isaacphi/mcp-gdrive,MIT,2024-12-13 23:49:36,2025-05-07 14:03:09,2025-05-07 14:03:09,11,,59,2.0,8.0,6.0,3.0,181,,,,5.0,5.0,3.0,9,True,3,,,,
221,BurtTheCoder/mcp-maigret,BurtTheCoder/mcp-maigret,"MCP server for maigret, a powerful OSINT tool that collects user account information from various public sources. This..","['cloud', 'typescript', 'windows']",security,https://github.com/BurtTheCoder/mcp-maigret,https://github.com/BurtTheCoder/mcp-maigret,MIT,2024-12-13 05:10:16,2025-03-03 06:58:15,2025-03-03 06:58:14,34,,25,1.0,5.0,2.0,,179,,,,1.0,1.0,5.0,9,True,3,,,,
222,zilliztech/mcp-server-milvus,zilliztech/mcp-server-milvus,"MCP Server for Milvus / Zilliz, making it possible to interact with your database.","['cloud', 'local', 'python']",databases,https://github.com/zilliztech/mcp-server-milvus,https://github.com/zilliztech/mcp-server-milvus,Apache-2.0,2025-03-06 02:10:40,2025-06-05 12:59:48,2025-06-05 12:59:30,30,2.0,45,4.0,29.0,10.0,5.0,169,,,,,,7.0,9,True,3,,,,
223,kagisearch/kagimcp,kagisearch/kagimcp,Official Kagi Search MCP Server.,"['cloud', 'typescript']",search-data-extraction,https://github.com/kagisearch/kagimcp,https://github.com/kagisearch/kagimcp,MIT,2024-12-13 02:41:16,2025-07-28 14:55:10,2025-07-28 14:55:10,30,2.0,18,9.0,6.0,,6.0,168,,,,,,4.0,9,True,3,,,,
224,QuantGeekDev/mongo-mcp,QuantGeekDev/mongo-mcp,MongoDB integration that enables LLMs to interact directly with databases.,"['local', 'typescript']",databases,https://github.com/QuantGeekDev/mongo-mcp,https://github.com/QuantGeekDev/mongo-mcp,MIT,2024-12-05 23:12:54,2025-03-15 23:32:51,2025-03-15 23:32:51,24,,28,4.0,6.0,9.0,,165,,,,2.0,2.0,2.0,9,True,3,,,,
225,carterlasalle/mac_messages_mcp,carterlasalle/mac_messages_mcp,"An MCP server that securely interfaces with your iMessage database via the Model Context Protocol (MCP), allowing LLMs..","['local', 'macos']",communication,https://github.com/carterlasalle/mac_messages_mcp,https://github.com/carterlasalle/mac_messages_mcp,MIT,2025-03-13 04:24:07,2025-06-28 16:31:21,2025-06-28 16:31:20,55,15.0,16,2.0,8.0,3.0,3.0,161,,,,,,4.0,9,True,3,,,,
226,comet-ml/opik-mcp,comet-ml/opik-mcp,"Use natural language to explore LLM observability, traces, and monitoring data captured by Opik.","['cloud', 'local', 'official', 'typescript']",developer-tools,https://github.com/comet-ml/opik-mcp,https://github.com/comet-ml/opik-mcp,Apache-2.0,2025-03-11 16:31:03,2025-06-24 15:58:45,2025-06-24 15:58:39,42,2.0,21,5.0,6.0,,,160,,,,,,6.0,9,True,3,,,,
227,cantian-ai/bazi-mcp,cantian-ai/bazi-mcp,Provides comprehensive and accurate Bazi (Chinese Astrology) charting and analysis.,"['cloud', 'local', 'macos', 'typescript', 'windows']",art-and-culture,https://github.com/cantian-ai/bazi-mcp,https://github.com/cantian-ai/bazi-mcp,ISC,2025-04-27 06:48:50,2025-07-09 04:48:38,2025-07-09 04:48:38,40,9.0,45,4.0,5.0,1.0,1.0,151,,,,,,5.0,9,True,2,,,,
228,MladenSU/cli-mcp-server,MladenSU/cli-mcp-server,Command line interface with secure execution and customizable security policies.,"['local', 'python']",command-line,https://github.com/MladenSU/cli-mcp-server,https://github.com/MladenSU/cli-mcp-server,MIT,2024-12-08 23:01:54,2025-07-04 21:02:36,2025-07-04 21:02:07,30,1.0,21,4.0,4.0,1.0,3.0,139,,,,1.0,1.0,4.0,9,True,3,,,,
229,OpenDataMCP/OpenDataMCP,OpenDataMCP/OpenDataMCP,Connect any Open Data to any LLM with Model Context Protocol.,"['cloud', 'python']",customer-data-platforms,https://github.com/OpenDataMCP/OpenDataMCP,https://github.com/OpenDataMCP/OpenDataMCP,MIT,2024-11-30 17:57:40,2024-12-20 17:37:45,2024-12-20 17:37:45,70,,15,4.0,7.0,3.0,2.0,131,2024-12-02 06:50:42,0.1.28,23.0,,,,9,True,3,38.0,4.0,,
230,JoshuaRileyDev/app-store-connect-mcp-server,JoshuaRileyDev/app-store-connect-mcp-server,An MCP server to communicate with the App Store Connect API for iOS Developers.,"['local', 'typescript']",developer-tools,https://github.com/JoshuaRileyDev/app-store-connect-mcp-server,https://github.com/JoshuaRileyDev/app-store-connect-mcp-server,MIT,2024-12-13 18:24:32,2025-07-21 13:21:19,2025-07-21 13:19:53,34,21.0,14,2.0,12.0,1.0,3.0,101,,,,,,3.0,9,True,3,,,,
231,vectorize-io/vectorize-mcp-server,vectorize-io/vectorize-mcp-server,"Vectorize MCP server for advanced retrieval, Private Deep Research, Anything-to-Markdown file extraction and text..","['cloud', 'typescript']",search-data-extraction,https://github.com/vectorize-io/vectorize-mcp-server,https://github.com/vectorize-io/vectorize-mcp-server,MIT,2025-03-10 14:43:02,2025-06-12 15:53:33,2025-06-12 15:53:33,23,2.0,17,3.0,16.0,1.0,,88,2025-04-07 08:34:51,0.4.3,1.0,,,6.0,9,True,3,,,,
232,entanglr/zettelkasten-mcp,entanglr/zettelkasten-mcp,"A Model Context Protocol (MCP) server that implements the Zettelkasten knowledge management methodology, allowing you..","['local', 'python']",knowledge-and-memory,https://github.com/entanglr/zettelkasten-mcp,https://github.com/entanglr/zettelkasten-mcp,MIT,2025-04-01 21:33:20,2025-04-25 08:11:20,2025-04-25 07:57:32,29,,12,5.0,17.0,1.0,2.0,82,2025-04-25 07:59:45,1.2.1,4.0,,,,9,True,3,,,,
233,fosdickio/binary_ninja_mcp,fosdickio/binary_ninja_mcp,"A Binary Ninja plugin, MCP server, and bridge that seamlessly integrates Binary Ninja with your favorite MCP client...","['linux', 'local', 'macos', 'python', 'windows']",security,https://github.com/fosdickio/binary_ninja_mcp,https://github.com/fosdickio/binary_ninja_mcp,GPL-3.0,2025-03-28 22:07:55,2025-05-16 18:54:24,2025-05-16 18:53:14,32,,23,2.0,5.0,6.0,10.0,82,2025-05-16 18:54:24,0.2.7,9.0,,,4.0,9,True,3,,,,
234,just-every/mcp-screenshot-website-fast,just-every/mcp-screenshot-website-fast,Fast screenshot capture tool optimized for Claude Vision API. Automatically tiles full pages into 1072x1072 chunks for..,"['local', 'typescript']",search-data-extraction,https://github.com/just-every/mcp-screenshot-website-fast,https://github.com/just-every/mcp-screenshot-website-fast,MIT,2025-06-11 16:27:17,2025-07-21 08:01:15,2025-07-21 08:01:10,73,73.0,7,1.0,2.0,1.0,,76,,,,,,3.0,9,True,3,,,,
235,mzxrai/mcp-openai,mzxrai/mcp-openai,Chat with OpenAIs smartest models.,"['cloud', 'typescript']",other-tools-and-integrations,https://github.com/mzxrai/mcp-openai,https://github.com/mzxrai/mcp-openai,MIT,2024-12-06 16:41:47,2024-12-06 18:15:23,2024-12-06 18:13:56,8,,19,3.0,4.0,2.0,,60,2024-12-06 18:15:23,0.1.1,2.0,2.0,2.0,,9,True,3,,,,
236,ckreiling/mcp-server-docker,ckreiling/mcp-server-docker,"Integrate with Docker to manage containers, images, volumes, and networks.","['local', 'python']",developer-tools,https://github.com/ckreiling/mcp-server-docker,https://github.com/ckreiling/mcp-server-docker,GPL-3.0,2024-12-07 02:52:14,2025-06-05 02:52:13,2025-06-05 02:52:13,53,1.0,72,10.0,26.0,7.0,1.0,582,,,,,,3.0,8,True,3,,,,
